Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,01:00,,,,25,,
2017-06-01,02:00,,,,20,,
2017-06-01,03:00,,,,18,,
2017-06-01,04:00,,,,15,,
2017-06-01,05:00,,,,10,,
2017-06-01,06:00,,,,9,,
2017-06-01,07:00,,,,16,,
2017-06-01,08:00,,,,40,,
2017-06-01,09:00,,,,63,,
2017-06-01,10:00,,,,77,,
2017-06-01,11:00,,,,84,,
2017-06-01,12:00,,,,90,,
2017-06-01,13:00,,,,94,,
2017-06-01,14:00,,,,98,,
2017-06-01,15:00,,,,103,,
2017-06-01,16:00,,,,102,,
2017-06-01,17:00,,,,104,,
2017-06-01,18:00,,,,104,,
2017-06-01,19:00,,,,103,,
2017-06-01,20:00,,,,101,,
2017-06-01,21:00,,,,90,,
2017-06-01,22:00,,,,65,,
2017-06-01,23:00,,,,43,,
2017-06-02,00:00,,,,39,,
2017-06-02,01:00,,,,28,,
2017-06-02,02:00,,,,26,,
2017-06-02,03:00,,,,25,,
2017-06-02,04:00,,,,19,,
2017-06-02,05:00,,,,15,,
2017-06-02,06:00,,,,14,,
2017-06-02,07:00,,,,25,,
2017-06-02,08:00,,,,56,,
2017-06-02,09:00,,,,80,,
2017-06-02,10:00,,,,101,,
2017-06-02,11:00,,,,114,,
2017-06-02,12:00,,,,115,,
2017-06-02,13:00,,,,118,,
2017-06-02,14:00,,,,118,,
2017-06-02,15:00,,,,117,,
2017-06-02,16:00,,,,118,,
2017-06-02,17:00,,,,122,,
2017-06-02,18:00,,,,129,,
2017-06-02,19:00,,,,128,,
2017-06-02,20:00,,,,120,,
2017-06-02,21:00,,,,102,,
2017-06-02,22:00,,,,73,,
2017-06-02,23:00,,,,59,,
2017-06-03,00:00,,,,44,,
2017-06-03,01:00,,,,52,,
2017-06-03,02:00,,,,49,,
2017-06-03,03:00,,,,42,,
2017-06-03,04:00,,,,63,,
2017-06-03,05:00,,,,54,,
2017-06-03,06:00,,,,34,,
2017-06-03,07:00,,,,88,,
2017-06-03,08:00,,,,100,,
2017-06-03,09:00,,,,107,,
2017-06-03,10:00,,,,110,,
2017-06-03,11:00,,,,113,,
2017-06-03,12:00,,,,127,,
2017-06-03,13:00,,,,133,,
2017-06-03,14:00,,,,132,,
2017-06-03,15:00,,,,131,,
2017-06-03,16:00,,,,116,,
2017-06-03,17:00,,,,103,,
2017-06-03,18:00,,,,101,,
2017-06-03,19:00,,,,93,,
2017-06-03,20:00,,,,85,,
2017-06-03,21:00,,,,72,,
2017-06-03,22:00,,,,38,,
2017-06-03,23:00,,,,36,,
2017-06-04,00:00,,,,30,,
2017-06-04,01:00,,,,20,,
2017-06-04,02:00,,,,25,,
2017-06-04,03:00,,,,41,,
2017-06-04,04:00,,,,53,,
2017-06-04,05:00,,,,43,,
2017-06-04,06:00,,,,45,,
2017-06-04,07:00,,,,40,,
2017-06-04,08:00,,,,46,,
2017-06-04,09:00,,,,52,,
2017-06-04,10:00,,,,70,,
2017-06-04,11:00,,,,70,,
2017-06-04,12:00,,,,67,,
2017-06-04,13:00,,,,75,,
2017-06-04,14:00,,,,77,,
2017-06-04,15:00,,,,78,,
2017-06-04,16:00,,,,79,,
2017-06-04,17:00,,,,83,,
2017-06-04,18:00,,,,85,,
2017-06-04,19:00,,,,88,,
2017-06-04,20:00,,,,83,,
2017-06-04,21:00,,,,53,,
2017-06-04,22:00,,,,29,,
