Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-03-01,,,,,,41.67,,,
2018-03-01,01:00,,3,26,,,,,
2018-03-01,02:00,,1,20,,,,,
2018-03-01,03:00,,2,22,,,,,
2018-03-01,04:00,,2,23,,,,,
2018-03-01,05:00,,5,22,,,,,
2018-03-01,06:00,,11,22,,,,,
2018-03-01,07:00,,35,38,,,,,
2018-03-01,08:00,,54,47,,,,,
2018-03-01,09:00,,35,32,,,,,
2018-03-01,10:00,,32,29,,,,,
2018-03-01,11:00,,28,27,,,,,
2018-03-01,12:00,,26,24,,,,,
2018-03-01,13:00,,27,26,,,,,
2018-03-01,14:00,,25,27,,,,,
2018-03-01,15:00,,24,28,,,,,
2018-03-01,16:00,,29,31,,,,,
2018-03-01,17:00,,28,32,,,,,
2018-03-01,18:00,,23,30,,,,,
2018-03-01,19:00,,15,28,,,,,
2018-03-01,20:00,,8,22,,,,,
2018-03-01,21:00,,5,20,,,,,
2018-03-01,22:00,,2,19,,,,,
2018-03-01,23:00,,1,19,,,,,
2018-03-02,00:00,,1,16,,,,,
2018-03-02,01:00,,1,14,,,,,
2018-03-02,02:00,,1,16,,,,,
2018-03-02,03:00,,1,16,,,,,
2018-03-02,04:00,,1,17,,,,,
2018-03-02,05:00,,2,19,,,,,
2018-03-02,06:00,,8,24,,,,,
2018-03-02,07:00,,21,30,,,,,
2018-03-02,08:00,,29,31,,,,,
2018-03-02,09:00,,26,29,,,,,
2018-03-02,10:00,,27,28,,,,,
2018-03-02,11:00,,26,26,,,,,
2018-03-02,12:00,,28,27,,,,,
2018-03-02,13:00,,23,26,,,,,
2018-03-02,14:00,,22,30,,,,,
2018-03-02,15:00,,17,25,,,,,
2018-03-02,16:00,,12,24,,,,,
2018-03-02,17:00,,17,31,,,,,
2018-03-02,18:00,,19,34,,,,,
2018-03-02,19:00,,17,36,,,,,
2018-03-02,20:00,,6,25,,,,,
2018-03-02,21:00,,6,25,,,,,
2018-03-02,22:00,,5,33,,,,,
2018-03-02,23:00,,3,27,,,,,
2018-03-03,00:00,,1,21,,,,,
2018-03-03,01:00,,1,24,,,,,
2018-03-03,02:00,,1,20,,,,,
2018-03-03,03:00,,1,16,,,,,
2018-03-03,04:00,,1,16,,,,,
2018-03-03,05:00,,1,18,,,,,
2018-03-03,06:00,,4,26,,,,,
2018-03-03,07:00,,3,22,,,,,
2018-03-03,08:00,,12,31,,,,,
2018-03-03,09:00,,15,25,,,,,
2018-03-03,10:00,,14,24,,,,,
2018-03-03,11:00,,26,33,,,,,
2018-03-03,12:00,,24,31,,,,,
2018-03-03,13:00,,16,32,,,,,
2018-03-03,14:00,,16,30,,,,,
2018-03-03,15:00,,13,27,,,,,
2018-03-03,16:00,,12,26,,,,,
2018-03-03,17:00,,11,25,,,,,
2018-03-03,18:00,,11,29,,,,,
2018-03-03,19:00,,13,36,,,,,
2018-03-03,20:00,,7,33,,,,,
2018-03-03,21:00,,7,37,,,,,
2018-03-03,22:00,,7,36,,,,,
2018-03-03,23:00,,3,31,,,,,
2018-03-04,00:00,,4,27,,,,,
2018-03-04,01:00,,3,25,,,,,
2018-03-04,02:00,,1,26,,,,,
2018-03-04,03:00,,1,23,,,,,
2018-03-04,04:00,,1,24,,,,,
2018-03-04,05:00,,2,24,,,,,
2018-03-04,06:00,,5,28,,,,,
2018-03-04,07:00,,4,32,,,,,
2018-03-04,08:00,,7,33,,,,,
2018-03-04,09:00,,10,32,,,,,
2018-03-04,10:00,,10,33,,,,,
2018-03-04,11:00,,6,23,,,,,
2018-03-04,12:00,,5,17,,,,,
2018-03-04,13:00,,5,16,,,,,
2018-03-04,14:00,,5,15,,,,,
2018-03-04,15:00,,7,18,,,,,
2018-03-04,16:00,,9,20,,,,,
2018-03-04,17:00,,11,28,,,,,
2018-03-04,18:00,,37,62,,,,,
2018-03-04,19:00,,16,42,,,,,
2018-03-04,20:00,,9,33,,,,,
2018-03-04,21:00,,5,28,,,,,
2018-03-04,22:00,,4,24,,,,,
2018-03-04,23:00,,4,29,,,,,
2018-03-05,00:00,,2,28,,,,,
2018-03-05,01:00,,1,26,,,,,
2018-03-05,02:00,,1,30,,,,,
2018-03-05,03:00,,4,31,,,,,
2018-03-05,04:00,,3,29,,,,,
2018-03-05,05:00,,12,38,,,,,
2018-03-05,06:00,,17,32,,,,,
2018-03-05,07:00,,30,39,,,,,
2018-03-05,08:00,,48,51,,,,,
2018-03-05,09:00,,37,43,,,,,
2018-03-05,10:00,,25,36,,,,,
2018-03-05,11:00,,27,34,,,,,
2018-03-05,12:00,,23,29,,,,,
2018-03-05,13:00,,19,24,,,,,
2018-03-05,14:00,,21,28,,,,,
2018-03-05,15:00,,25,33,,,,,
2018-03-05,16:00,,39,45,,,,,
2018-03-05,17:00,,37,47,,,,,
2018-03-05,18:00,,38,54,,,,,
2018-03-05,19:00,,18,42,,,,,
2018-03-05,20:00,,17,44,,,,,
2018-03-05,21:00,,9,38,,,,,
2018-03-05,22:00,,3,40,,,,,
2018-03-05,23:00,,7,40,,,,,
2018-03-06,00:00,,8,39,,,,,
2018-03-06,01:00,,3,40,,,,,
2018-03-06,02:00,,3,35,,,,,
2018-03-06,03:00,,6,32,,,,,
2018-03-06,04:00,,8,29,,,,,
2018-03-06,05:00,,15,33,,,,,
2018-03-06,06:00,,36,35,,,,,
2018-03-06,07:00,,118,48,,,,,
2018-03-06,08:00,,133,54,,,,,
2018-03-06,09:00,,122,60,,,,,
2018-03-06,10:00,,101,61,,,,,
2018-03-06,11:00,,47,48,,,,,
2018-03-06,12:00,,42,41,,,,,
2018-03-06,13:00,,28,35,,,,,
2018-03-06,14:00,,12,32,,,,,
2018-03-06,15:00,,16,37,,,,,
2018-03-06,16:00,,12,37,,,,,
2018-03-06,17:00,,6,46,,,,,
2018-03-06,18:00,,5,54,,,,,
2018-03-06,19:00,,6,52,,,,,
2018-03-06,20:00,,11,42,,,,,
2018-03-06,21:00,,9,37,,,,,
2018-03-06,22:00,,2,38,,,,,
2018-03-06,23:00,,10,39,,,,,
2018-03-07,00:00,,3,37,,,,,
2018-03-07,01:00,,1,32,,,,,
2018-03-07,02:00,,1,34,,,,,
2018-03-07,03:00,,1,32,,,,,
2018-03-07,04:00,,1,29,,,,,
2018-03-07,05:00,,8,32,,,,,
2018-03-07,06:00,,42,48,,,,,
2018-03-07,07:00,,64,51,,,,,
2018-03-07,08:00,,132,61,,,,,
2018-03-07,09:00,,90,51,,,,,
2018-03-07,10:00,,60,45,,,,,
2018-03-07,11:00,,54,44,,,,,
2018-03-07,12:00,,54,48,,,,,
2018-03-07,13:00,,71,52,,,,,
2018-03-07,14:00,,65,47,,,,,
2018-03-07,15:00,,92,55,,,,,
2018-03-07,16:00,,69,55,,,,,
2018-03-07,17:00,,36,44,,,,,
2018-03-07,18:00,,21,41,,,,,
2018-03-07,19:00,,32,48,,,,,
2018-03-07,20:00,,15,36,,,,,
2018-03-07,21:00,,7,26,,,,,
2018-03-07,22:00,,6,26,,,,,
2018-03-07,23:00,,10,33,,,,,
2018-03-08,00:00,,4,25,,,,,
2018-03-08,01:00,,1,14,,,,,
2018-03-08,02:00,,1,16,,,,,
2018-03-08,03:00,,1,16,,,,,
