Datum,Zeit,BEN,NO,NO2,O3,PM10_TEOM,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-03-01,01:00,,1,13,,29,
2018-03-01,02:00,,1,14,,31,
2018-03-01,03:00,,1,17,,33,
2018-03-01,04:00,,2,24,,38,
2018-03-01,05:00,,6,27,,36,
2018-03-01,06:00,,3,20,,36,
2018-03-01,07:00,,4,23,,34,
2018-03-01,08:00,,14,35,,35,
2018-03-01,09:00,,9,23,,38,
2018-03-01,10:00,,26,27,,37,
2018-03-01,11:00,,21,27,,38,
2018-03-01,12:00,,13,21,,63,
2018-03-01,13:00,,9,17,,38,
2018-03-01,14:00,,10,19,,41,
2018-03-01,15:00,,13,21,,37,
2018-03-01,16:00,,7,17,,33,
2018-03-01,17:00,,9,19,,31,
2018-03-01,18:00,,4,22,,34,
2018-03-01,19:00,,3,26,,51,
2018-03-01,20:00,,1,21,,53,
2018-03-01,21:00,,1,22,,52,
2018-03-01,22:00,,2,25,,56,
2018-03-01,23:00,,1,24,,57,
2018-03-02,00:00,,1,21,,58,
2018-03-02,01:00,,1,19,,58,
2018-03-02,02:00,,1,20,,56,
2018-03-02,03:00,,1,19,,55,
2018-03-02,04:00,,1,18,,58,
2018-03-02,05:00,,1,19,,61,
2018-03-02,06:00,,2,22,,63,
2018-03-02,07:00,,10,36,,61,
2018-03-02,08:00,,11,40,,62,
2018-03-02,09:00,,8,28,,64,
2018-03-02,10:00,,6,21,,62,
2018-03-02,11:00,,9,20,,59,
2018-03-02,12:00,,16,28,,84,
2018-03-02,13:00,,28,36,,50,
2018-03-02,14:00,,17,28,,44,
2018-03-02,15:00,,11,22,,40,
2018-03-02,16:00,,16,31,,41,
2018-03-02,17:00,,5,26,,52,
2018-03-02,18:00,,3,25,,72,
2018-03-02,19:00,,3,29,,76,
2018-03-02,20:00,,2,30,,80,
2018-03-02,21:00,,2,30,,84,
2018-03-02,22:00,,2,25,,84,
2018-03-02,23:00,,2,23,,79,
2018-03-03,00:00,,1,21,,74,
2018-03-03,01:00,,1,20,,69,
2018-03-03,02:00,,1,23,,65,
2018-03-03,03:00,,2,23,,71,
2018-03-03,04:00,,2,27,,72,
2018-03-03,05:00,,1,30,,74,
2018-03-03,06:00,,1,30,,66,
2018-03-03,07:00,,5,32,,65,
2018-03-03,08:00,,8,38,,68,
2018-03-03,09:00,,13,38,,78,
2018-03-03,10:00,,7,30,,85,
2018-03-03,11:00,,8,28,,83,
2018-03-03,12:00,,11,27,,77,
2018-03-03,13:00,,7,25,,67,
2018-03-03,14:00,,5,25,,66,
2018-03-03,15:00,,4,27,,68,
2018-03-03,16:00,,5,24,,67,
2018-03-03,17:00,,4,23,,65,
2018-03-03,18:00,,7,28,,67,
2018-03-03,19:00,,4,29,,70,
2018-03-03,20:00,,7,31,,73,
2018-03-03,21:00,,5,28,,65,
2018-03-03,22:00,,2,25,,65,
2018-03-03,23:00,,8,37,,66,
2018-03-04,00:00,,12,46,,67,
2018-03-04,01:00,,6,36,,67,
2018-03-04,02:00,,3,26,,69,
2018-03-04,03:00,,3,30,,54,
2018-03-04,04:00,,3,28,,57,
2018-03-04,05:00,,5,30,,65,
2018-03-04,06:00,,6,36,,73,
2018-03-04,07:00,,4,34,,69,
2018-03-04,08:00,,6,33,,61,
2018-03-04,09:00,,8,28,,61,
2018-03-04,10:00,,14,34,,60,
2018-03-04,11:00,,13,33,,58,
2018-03-04,12:00,,9,27,,55,
2018-03-04,13:00,,10,25,,54,
2018-03-04,14:00,,8,25,,53,
2018-03-04,15:00,,11,32,,47,
2018-03-04,16:00,,16,31,,42,
2018-03-04,17:00,,19,38,,37,
2018-03-04,18:00,,22,41,,40,
2018-03-04,19:00,,18,42,,43,
2018-03-04,20:00,,18,49,,52,
2018-03-04,21:00,,10,42,,60,
2018-03-04,22:00,,12,36,,55,
2018-03-04,23:00,,11,39,,51,
2018-03-05,00:00,,4,20,,45,
2018-03-05,01:00,,1,18,,47,
2018-03-05,02:00,,1,18,,44,
2018-03-05,03:00,,2,22,,38,
2018-03-05,04:00,,3,23,,39,
2018-03-05,05:00,,11,32,,45,
