Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-07-01,,,,,,5,
2017-07-01,01:00,,1,4,53,,
2017-07-01,02:00,,1,3,55,,
2017-07-01,03:00,,1,3,52,,
2017-07-01,04:00,,1,4,51,,
2017-07-01,05:00,,1,2,61,,
2017-07-01,06:00,,1,1,61,,
2017-07-01,07:00,,1,2,59,,
2017-07-01,08:00,,2,2,60,,
2017-07-01,09:00,,2,3,61,,
2017-07-01,10:00,,3,3,62,,
2017-07-01,11:00,,2,2,64,,
2017-07-01,12:00,,2,1,66,,
2017-07-01,13:00,,2,1,66,,
2017-07-01,14:00,,2,1,68,,
2017-07-01,15:00,,1,1,67,,
2017-07-01,16:00,,1,1,76,,
2017-07-01,17:00,,2,3,71,,
2017-07-01,18:00,,1,3,64,,
2017-07-01,19:00,,1,3,59,,
2017-07-01,20:00,,1,3,53,,
2017-07-01,21:00,,1,3,52,,
2017-07-01,22:00,,1,2,49,,
2017-07-01,23:00,,1,1,50,,
2017-07-02,,,,,,12,
2017-07-02,00:00,,1,1,47,,
2017-07-02,01:00,,1,1,43,,
2017-07-02,02:00,,1,1,44,,
2017-07-02,03:00,,1,1,42,,
2017-07-02,04:00,,1,1,44,,
2017-07-02,05:00,,1,1,36,,
2017-07-02,06:00,,1,2,33,,
2017-07-02,07:00,,1,2,34,,
2017-07-02,08:00,,1,2,38,,
2017-07-02,09:00,,1,1,45,,
2017-07-02,10:00,,1,1,53,,
2017-07-02,11:00,,2,1,60,,
2017-07-02,12:00,,1,1,63,,
2017-07-02,13:00,,1,1,67,,
2017-07-02,14:00,,1,1,69,,
2017-07-02,15:00,,2,1,68,,
2017-07-02,16:00,,1,1,74,,
2017-07-02,17:00,,1,4,70,,
2017-07-02,18:00,,1,3,69,,
2017-07-02,19:00,,1,4,69,,
2017-07-02,20:00,,1,3,65,,
2017-07-02,21:00,,1,2,64,,
2017-07-02,22:00,,1,2,61,,
2017-07-02,23:00,,1,2,55,,
2017-07-03,,,,,,10,
2017-07-03,00:00,,1,2,50,,
2017-07-03,01:00,,1,2,46,,
2017-07-03,02:00,,1,3,40,,
2017-07-03,03:00,,1,4,34,,
2017-07-03,04:00,,2,7,30,,
2017-07-03,05:00,,5,13,24,,
2017-07-03,06:00,,6,14,28,,
2017-07-03,07:00,,8,11,35,,
2017-07-03,08:00,,4,3,48,,
2017-07-03,09:00,,3,2,52,,
2017-07-03,10:00,,5,4,54,,
2017-07-03,11:00,,3,2,60,,
2017-07-03,12:00,,3,3,64,,
2017-07-03,13:00,,4,3,68,,
2017-07-03,14:00,,3,3,72,,
2017-07-03,15:00,,3,4,80,,
2017-07-03,16:00,,3,6,83,,
2017-07-03,17:00,,2,4,88,,
2017-07-03,18:00,,1,3,91,,
2017-07-03,19:00,,1,4,89,,
2017-07-03,20:00,,2,10,78,,
2017-07-03,21:00,,1,7,66,,
2017-07-03,22:00,,1,5,68,,
2017-07-03,23:00,,1,2,71,,
2017-07-04,,,,,,11,
2017-07-04,00:00,,1,2,64,,
2017-07-04,01:00,,1,1,67,,
2017-07-04,02:00,,1,2,66,,
2017-07-04,03:00,,1,5,59,,
2017-07-04,04:00,,1,7,56,,
2017-07-04,05:00,,2,13,50,,
2017-07-04,06:00,,4,18,48,,
2017-07-04,07:00,,5,14,51,,
2017-07-04,08:00,,3,6,58,,
2017-07-04,09:00,,3,5,64,,
2017-07-04,10:00,,3,6,70,,
2017-07-04,11:00,,4,4,64,,
2017-07-04,12:00,,2,3,73,,
2017-07-04,13:00,,3,5,75,,
2017-07-04,14:00,,3,4,81,,
2017-07-04,15:00,,3,4,84,,
2017-07-04,16:00,,2,4,85,,
2017-07-04,17:00,,2,4,85,,
2017-07-04,18:00,,1,3,86,,
2017-07-04,19:00,,1,2,86,,
2017-07-04,20:00,,2,8,78,,
2017-07-04,21:00,,2,19,63,,
2017-07-04,22:00,,2,21,42,,
2017-07-04,23:00,,2,14,40,,
2017-07-05,,,,,,15,
2017-07-05,00:00,,1,6,45,,
2017-07-05,01:00,,1,5,36,,
2017-07-05,02:00,,1,7,28,,
2017-07-05,03:00,,2,9,26,,
2017-07-05,04:00,,2,11,21,,
2017-07-05,05:00,,8,18,29,,
2017-07-05,06:00,,6,21,32,,
2017-07-05,07:00,,9,17,39,,
2017-07-05,08:00,,3,8,56,,
2017-07-05,09:00,,6,17,59,,
2017-07-05,10:00,,8,25,47,,
2017-07-05,11:00,,7,19,53,,
2017-07-05,12:00,,5,15,59,,
2017-07-05,13:00,,4,7,75,,
2017-07-05,14:00,,4,9,82,,
2017-07-05,15:00,,4,9,83,,
2017-07-05,16:00,,3,10,82,,
2017-07-05,17:00,,4,13,75,,
2017-07-05,18:00,,3,11,79,,
2017-07-05,19:00,,2,11,76,,
2017-07-05,20:00,,2,13,72,,
2017-07-05,21:00,,3,32,43,,
2017-07-05,22:00,,2,19,36,,
2017-07-05,23:00,,4,15,31,,
2017-07-06,,,,,,14,
2017-07-06,00:00,,1,10,28,,
2017-07-06,01:00,,1,9,24,,
2017-07-06,02:00,,1,7,26,,
