Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,01:00,,2,39,,,
2017-01-01,02:00,,3,40,,,
2017-01-01,03:00,,1,37,,,
2017-01-01,04:00,,1,35,,,
2017-01-01,05:00,,1,33,,,
2017-01-01,06:00,,1,35,,,
2017-01-01,07:00,,1,36,,,
2017-01-01,08:00,,1,36,,,
2017-01-01,09:00,,3,32,,,
2017-01-01,10:00,,7,25,,,
2017-01-01,11:00,,9,22,,,
2017-01-01,12:00,,9,21,,,
2017-01-01,13:00,,9,21,,,
2017-01-01,14:00,,7,21,,,
2017-01-01,15:00,,5,23,,,
2017-01-01,16:00,,3,28,,,
2017-01-01,17:00,,1,32,,,
2017-01-01,18:00,,1,32,,,
2017-01-01,19:00,,1,29,,,
2017-01-01,20:00,,1,27,,,
2017-01-01,21:00,,1,24,,,
2017-01-01,22:00,,1,25,,,
2017-01-01,23:00,,1,25,,,
2017-01-02,00:00,,1,23,,,
2017-01-02,01:00,,1,22,,,
2017-01-02,02:00,,1,25,,,
2017-01-02,03:00,,1,27,,,
2017-01-02,04:00,,1,28,,,
2017-01-02,05:00,,1,26,,,
2017-01-02,06:00,,1,23,,,
2017-01-02,07:00,,1,27,,,
2017-01-02,08:00,,1,28,,,
2017-01-02,09:00,,1,28,,,
2017-01-02,10:00,,2,24,,,
2017-01-02,11:00,,5,21,,,
2017-01-02,12:00,,6,16,,,
2017-01-02,13:00,,4,12,,,
2017-01-02,14:00,,3,10,,,
2017-01-02,15:00,,2,12,,,
2017-01-02,16:00,,1,14,,,
2017-01-02,17:00,,1,14,,,
2017-01-02,18:00,,1,14,,,
2017-01-02,19:00,,1,13,,,
2017-01-02,20:00,,1,13,,,
2017-01-02,21:00,,1,12,,,
2017-01-02,22:00,,1,11,,,
2017-01-02,23:00,,1,11,,,
2017-01-03,00:00,,1,10,,,
2017-01-03,01:00,,1,8,,,
2017-01-03,02:00,,1,7,,,
2017-01-03,03:00,,1,8,,,
2017-01-03,04:00,,1,8,,,
2017-01-03,05:00,,1,8,,,
2017-01-03,06:00,,1,9,,,
2017-01-03,07:00,,1,10,,,
2017-01-03,08:00,,1,11,,,
2017-01-03,09:00,,1,11,,,
2017-01-03,10:00,,1,10,,,
2017-01-03,11:00,,2,9,,,
2017-01-03,12:00,,2,9,,,
2017-01-03,13:00,,2,10,,,
2017-01-03,14:00,,1,10,,,
2017-01-03,15:00,,2,9,,,
2017-01-03,16:00,,1,11,,,
2017-01-03,17:00,,1,11,,,
