Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,,,,,,38,,
2017-01-01,01:00,,9,32,,,,
2017-01-01,02:00,,7,36,,,,
2017-01-01,03:00,,9,38,,,,
2017-01-01,04:00,,5,37,,,,
2017-01-01,05:00,,3,37,,,,
2017-01-01,06:00,,2,36,,,,
2017-01-01,07:00,,2,32,,,,
2017-01-01,08:00,,1,28,,,,
2017-01-01,09:00,,5,28,,,,
2017-01-01,10:00,,12,26,,,,
2017-01-01,11:00,,11,23,,,,
2017-01-01,12:00,,13,22,,,,
2017-01-01,13:00,,11,21,,,,
2017-01-01,14:00,,13,24,,,,
2017-01-01,15:00,,16,29,,,,
2017-01-01,16:00,,24,37,,,,
2017-01-01,17:00,,30,42,,,,
2017-01-01,18:00,,9,32,,,,
2017-01-01,19:00,,7,31,,,,
2017-01-01,20:00,,12,33,,,,
2017-01-01,21:00,,6,31,,,,
2017-01-01,22:00,,1,21,,,,
2017-01-01,23:00,,2,24,,,,
2017-01-02,00:00,,1,24,,,,
2017-01-02,01:00,,1,20,,,,
2017-01-02,02:00,,1,19,,,,
2017-01-02,03:00,,4,21,,,,
2017-01-02,04:00,,1,17,,,,
2017-01-02,05:00,,3,17,,,,
2017-01-02,06:00,,3,19,,,,
2017-01-02,07:00,,6,20,,,,
2017-01-02,08:00,,12,22,,,,
2017-01-02,09:00,,13,20,,,,
2017-01-02,10:00,,14,19,,,,
2017-01-02,11:00,,11,17,,,,
2017-01-02,12:00,,9,14,,,,
2017-01-02,13:00,,10,16,,,,
2017-01-02,14:00,,6,15,,,,
2017-01-02,15:00,,9,17,,,,
2017-01-02,16:00,,16,23,,,,
2017-01-02,17:00,,10,23,,,,
2017-01-02,18:00,,10,27,,,,
2017-01-02,19:00,,3,24,,,,
2017-01-02,20:00,,3,22,,,,
2017-01-02,21:00,,5,26,,,,
2017-01-02,22:00,,1,21,,,,
2017-01-02,23:00,,1,12,,,,
2017-01-03,00:00,,1,13,,,,
2017-01-03,01:00,,1,12,,,,
2017-01-03,02:00,,1,9,,,,
2017-01-03,03:00,,1,8,,,,
2017-01-03,04:00,,1,6,,,,
2017-01-03,05:00,,1,5,,,,
2017-01-03,06:00,,1,5,,,,
2017-01-03,07:00,,1,6,,,,
2017-01-03,08:00,,3,9,,,,
2017-01-03,09:00,,3,10,,,,
2017-01-03,10:00,,5,11,,,,
2017-01-03,11:00,,5,10,,,,
2017-01-03,12:00,,6,11,,,,
2017-01-03,13:00,,4,11,,,,
2017-01-03,14:00,,4,11,,,,
2017-01-03,15:00,,8,15,,,,
2017-01-03,16:00,,13,20,,,,
2017-01-03,17:00,,14,22,,,,
2017-01-03,18:00,,10,21,,,,
2017-01-03,19:00,,12,21,,,,
2017-01-03,20:00,,5,16,,,,
2017-01-03,21:00,,3,15,,,,
2017-01-03,22:00,,2,12,,,,
2017-01-03,23:00,,2,10,,,,
