Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-01-01,,,,,,76,66.28,
2017-01-01,01:00,,77,49,4,,,
2017-01-01,02:00,,59,49,4,,,
2017-01-01,03:00,,32,45,3,,,
2017-01-01,04:00,,17,43,3,,,
2017-01-01,05:00,,13,44,3,,,
2017-01-01,06:00,,18,44,2,,,
2017-01-01,07:00,,20,44,2,,,
2017-01-01,08:00,,18,43,2,,,
2017-01-01,09:00,,26,41,4,,,
2017-01-01,10:00,,30,37,9,,,
2017-01-01,11:00,,39,38,12,,,
2017-01-01,12:00,,66,46,13,,,
2017-01-01,13:00,,58,48,14,,,
2017-01-01,14:00,,48,47,13,,,
2017-01-01,15:00,,71,56,9,,,
2017-01-01,16:00,,60,53,6,,,
2017-01-01,17:00,,70,55,4,,,
2017-01-01,18:00,,61,57,3,,,
2017-01-01,19:00,,44,53,3,,,
2017-01-01,20:00,,28,48,3,,,
2017-01-01,21:00,,27,47,3,,,
2017-01-01,22:00,,31,47,3,,,
2017-01-01,23:00,,27,47,3,,,
2017-01-02,00:00,,28,43,3,,,
2017-01-02,01:00,,28,43,2,,,
2017-01-02,02:00,,23,40,2,,,
2017-01-02,03:00,,22,40,2,,,
2017-01-02,04:00,,32,41,2,,,
2017-01-02,05:00,,10,22,29,,,
2017-01-02,06:00,,19,20,32,,,
2017-01-02,07:00,,46,33,27,,,
2017-01-02,08:00,,50,36,23,,,
2017-01-02,09:00,,57,36,21,,,
2017-01-02,10:00,,54,37,19,,,
2017-01-02,11:00,,60,36,18,,,
2017-01-02,12:00,,54,34,18,,,
2017-01-02,13:00,,61,38,16,,,
2017-01-02,14:00,,47,36,17,,,
2017-01-02,15:00,,50,36,16,,,
2017-01-02,16:00,,51,43,17,,,
2017-01-02,17:00,,43,43,16,,,
2017-01-02,18:00,,44,45,20,,,
2017-01-02,19:00,,39,40,23,,,
